시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),59.34,201901,10,22900 ,6,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),84.27,201901,23,33000 ,11,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),59.34,201903,15,22900 ,4,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),84.27,201904,22,27500 ,1,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),66.51,201904,29,27000 ,14,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),66.51,201905,2,26500 ,12,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),59.34,201905,9,17500 ,8,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),84.27,201906,8,29000 ,1,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),66.51,201906,19,28400 ,9,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),59.34,201908,18,21000 ,8,1994,백석로 175
경기도 고양일산동구 백석동,1136,1136,0,백송마을(임광),84.27,201909,2,32000 ,12,1994,백석로 175
경기도 고양일산동구 백석동,1139,1139,0,백송마을(코오롱),51.03,201811,30,23000 ,2,1994,백석로 151
경기도 고양일산동구 백석동,1139,1139,0,백송마을(코오롱),71.37,201902,1,29200 ,4,1994,백석로 151
경기도 고양일산동구 백석동,1139,1139,0,백송마을(코오롱),84.6,201903,11,36600 ,15,1994,백석로 151
경기도 고양일산동구 백석동,1139,1139,0,백송마을(코오롱),84.6,201904,6,36300 ,12,1994,백석로 151
경기도 고양일산동구 백석동,1139,1139,0,백송마을(코오롱),84.6,201907,15,31700 ,12,1994,백석로 151
경기도 고양일산동구 백석동,1139,1139,0,백송마을(코오롱),84.6,201908,9,30700 ,2,1994,백석로 151
경기도 고양일산동구 백석동,1139,1139,0,백송마을(코오롱),51.03,201908,15,18700 ,2,1994,백석로 151
경기도 고양일산동구 백석동,1139,1139,0,백송마을(코오롱),71.37,201910,10,30400 ,3,1994,백석로 151
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201811,28,34000 ,4,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201812,11,34000 ,3,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201901,3,36500 ,8,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),59.88,201901,14,27000 ,3,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201904,15,33800 ,3,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201905,13,34500 ,5,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201905,24,33700 ,6,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),59.88,201906,7,26500 ,2,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201906,18,32000 ,11,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),59.87,201906,18,27000 ,4,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201907,2,34300 ,13,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),59.88,201908,28,25000 ,2,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201909,4,32900 ,5,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201910,10,31000 ,6,1992,강촌로 114
경기도 고양일산동구 백석동,1190,1190,0,백송마을(풍림),84.83,201910,17,32000 ,4,1992,강촌로 114
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),52.92,201811,13,22700 ,2,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),52.92,201811,23,21800 ,15,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),37.8,201812,6,17300 ,8,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),52.92,201901,1,22500 ,7,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),37.8,201901,7,18800 ,13,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),52.92,201903,8,22700 ,7,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),39.935,201905,17,18000 ,1,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),37.8,201906,15,17500 ,14,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),39.935,201906,20,15800 ,1,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),52.92,201907,7,21500 ,4,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),50.05,201908,20,18900 ,4,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),52.92,201908,23,20000 ,4,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),37.8,201910,5,14000 ,13,1992,백석로 109
경기도 고양일산동구 백석동,1183,1183,0,백송마을(한신),37.8,201910,31,15900 ,6,1992,백석로 109
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201811,15,74500 ,50,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201811,20,70500 ,15,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201812,1,73000 ,34,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201812,1,52300 ,9,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.3,201812,1,69000 ,41,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201812,2,56500 ,11,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,90.33,201812,3,75500 ,42,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201812,15,57800 ,41,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,103.84,201812,15,74000 ,10,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201812,17,95000 ,44,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201812,17,51800 ,18,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201812,31,65000 ,12,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201901,4,58000 ,27,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201901,5,72500 ,46,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,90.33,201901,7,75500 ,48,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201901,8,98000 ,50,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.3,201901,19,65000 ,6,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.3,201901,22,74000 ,42,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201901,31,48300 ,4,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,90.33,201902,12,75000 ,13,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201902,14,51000 ,28,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201902,14,90000 ,14,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201902,15,90000 ,14,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,103.84,201902,20,89000 ,51,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201902,22,64900 ,15,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201902,22,75000 ,49,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201903,4,57700 ,18,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201903,6,118000 ,50,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201903,10,90000 ,19,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,103.82,201903,11,74000 ,57,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201903,12,68500 ,40,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201903,18,59000 ,53,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201903,27,57500 ,46,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201903,29,52900 ,21,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,103.41,201904,4,89000 ,50,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201904,6,53800 ,33,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201904,9,48750 ,10,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201904,15,58800 ,26,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201904,21,63700 ,20,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201904,24,59000 ,33,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201904,26,50000 ,5,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201905,2,87000 ,9,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201905,9,50500 ,12,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.3,201905,10,67700 ,6,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201905,11,67000 ,15,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201905,28,78000 ,45,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201905,30,70000 ,18,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201906,4,51800 ,22,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201906,6,76000 ,49,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,103.41,201906,7,89000 ,29,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201906,7,76000 ,45,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201906,10,68000 ,45,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201907,7,75000 ,39,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201907,8,51500 ,28,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201907,10,65000 ,7,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201907,26,69500 ,43,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201907,27,73000 ,41,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201907,28,55800 ,40,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201907,31,70000 ,26,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201908,5,59500 ,13,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201908,8,47800 ,2,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201908,13,74800 ,45,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,103.41,201908,14,79500 ,36,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201908,16,63000 ,8,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201908,17,69700 ,17,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.3,201908,20,66400 ,29,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201908,20,88000 ,4,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201908,21,70000 ,37,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201908,22,57000 ,37,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201908,23,56800 ,21,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201908,24,55750 ,13,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201908,26,51800 ,47,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201908,28,48300 ,6,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.31,201908,30,76000 ,45,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,90.33,201909,1,74500 ,2,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201909,2,66000 ,34,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201909,3,64000 ,24,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201909,4,50000 ,54,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,103.84,201909,4,76000 ,21,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201909,7,65500 ,52,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201909,9,68500 ,24,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201909,9,59000 ,40,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,103.41,201909,10,81000 ,18,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201909,11,50000 ,21,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.89,201909,16,51000 ,27,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,127.86,201909,18,135000 ,49,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201909,18,68000 ,52,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,59.92,201909,20,59000 ,33,2016,강송로 33
경기도 고양일산동구 백석동,1237,1237,0,일산요진와이시티,84.49,201909,23,76000 ,57,2016,강송로 33
